"donor_id";"donation_id";"donation_number";"donation_date";"donation_amount"
708;"708_6";6;"2023-10-13";281
708;"708_7";7;"2023-12-28";277
708;"708_8";8;"2024-10-21";276
709;"709_1";1;"2020-07-06";318
709;"709_2";2;"2020-11-06";335
709;"709_3";3;"2021-05-07";336
709;"709_4";4;"2021-10-12";333
709;"709_5";5;"2023-03-26";326
709;"709_6";6;"2024-03-23";331
709;"709_7";7;"2024-11-03";336
710;"710_1";1;"2020-02-22";5423
710;"710_2";2;"2020-04-27";5756
710;"710_3";3;"2021-02-28";5620
710;"710_4";4;"2021-10-20";5421
710;"710_5";5;"2022-05-23";5465
710;"710_6";6;"2023-05-14";4719
710;"710_7";7;"2023-07-27";5620
710;"710_8";8;"2023-11-19";5684
710;"710_9";9;"2024-08-04";5151
711;"711_1";1;"2020-11-28";313
711;"711_2";2;"2023-11-16";312
712;"712_1";1;"2020-01-14";134
712;"712_2";2;"2020-03-24";119
712;"712_3";3;"2021-10-19";135
712;"712_4";4;"2023-01-21";135
712;"712_5";5;"2023-03-28";138
713;"713_1";1;"2021-09-12";255
713;"713_2";2;"2021-09-14";241
713;"713_3";3;"2022-03-19";248
713;"713_4";4;"2022-10-18";237
713;"713_5";5;"2022-12-09";243
713;"713_6";6;"2023-02-11";243
713;"713_7";7;"2023-04-22";256
713;"713_8";8;"2023-09-27";237
713;"713_9";9;"2023-12-08";255
714;"714_1";1;"2021-02-01";5427
714;"714_2";2;"2021-04-13";6155
714;"714_3";3;"2021-04-26";5916
714;"714_4";4;"2021-08-02";5929
714;"714_5";5;"2024-03-25";5213
715;"715_1";1;"2020-01-16";106
715;"715_2";2;"2021-06-12";123
715;"715_3";3;"2022-08-28";122
715;"715_4";4;"2024-06-07";115
716;"716_1";1;"2020-04-02";108
716;"716_2";2;"2021-07-13";118
716;"716_3";3;"2023-10-16";104
717;"717_1";1;"2021-05-04";381
717;"717_2";2;"2023-06-16";376
717;"717_3";3;"2024-01-09";372
717;"717_4";4;"2024-01-23";365
717;"717_5";5;"2024-02-20";363
717;"717_6";6;"2024-10-13";376
718;"718_1";1;"2020-04-15";286
718;"718_2";2;"2021-12-12";279
719;"719_1";1;"2020-04-19";9697
719;"719_2";2;"2021-11-17";9044
719;"719_3";3;"2022-02-08";9349
719;"719_4";4;"2022-06-25";8540
719;"719_5";5;"2022-08-11";9884
719;"719_6";6;"2022-10-10";9606
719;"719_7";7;"2023-03-16";9717
719;"719_8";8;"2023-06-25";9723
719;"719_9";9;"2023-09-06";9792
719;"719_10";10;"2024-02-16";9272
720;"720_1";1;"2021-05-27";297
720;"720_2";2;"2021-06-24";305
720;"720_3";3;"2022-03-11";309
721;"721_1";1;"2021-11-22";289
721;"721_2";2;"2021-12-02";298
721;"721_3";3;"2023-12-15";297
721;"721_4";4;"2024-05-15";278
721;"721_5";5;"2024-10-13";286
721;"721_6";6;"2024-12-20";286
722;"722_1";1;"2020-06-09";351
722;"722_2";2;"2020-06-18";347
722;"722_3";3;"2021-09-06";346
722;"722_4";4;"2022-04-12";352
722;"722_5";5;"2023-08-28";350
722;"722_6";6;"2023-12-25";343
722;"722_7";7;"2024-02-12";350
722;"722_8";8;"2024-05-22";346
723;"723_1";1;"2020-08-05";2151
723;"723_2";2;"2023-09-22";2250
723;"723_3";3;"2024-03-10";1967
723;"723_4";4;"2024-12-22";1952
724;"724_1";1;"2020-03-13";129
724;"724_2";2;"2020-04-10";133
724;"724_3";3;"2020-04-18";124
724;"724_4";4;"2021-05-11";124
724;"724_5";5;"2021-09-07";126
724;"724_6";6;"2022-06-06";121
724;"724_7";7;"2022-06-11";130
724;"724_8";8;"2022-07-22";120
724;"724_9";9;"2022-11-12";126
724;"724_10";10;"2023-02-20";128
725;"725_1";1;"2023-07-04";49
725;"725_2";2;"2024-09-09";57
725;"725_3";3;"2024-09-16";61
726;"726_1";1;"2021-02-18";397
727;"727_1";1;"2021-09-09";8461
727;"727_2";2;"2021-11-17";8873
727;"727_3";3;"2022-01-24";8309
727;"727_4";4;"2022-02-25";8587
727;"727_5";5;"2022-04-08";8880
727;"727_6";6;"2022-05-23";9157
727;"727_7";7;"2022-07-19";8535
727;"727_8";8;"2022-11-08";8227
727;"727_9";9;"2023-08-22";8205
727;"727_10";10;"2024-05-25";9297
728;"728_1";1;"2020-06-07";192
728;"728_2";2;"2020-09-24";191
728;"728_3";3;"2023-06-02";190
729;"729_1";1;"2020-07-17";167
729;"729_2";2;"2021-06-28";173
729;"729_3";3;"2021-07-26";165
729;"729_4";4;"2022-07-08";171
729;"729_5";5;"2024-04-21";174
729;"729_6";6;"2024-11-24";163
729;"729_7";7;"2024-12-07";163
730;"730_1";1;"2020-02-05";332
730;"730_2";2;"2020-06-24";330
730;"730_3";3;"2020-07-05";331
730;"730_4";4;"2022-07-04";329
730;"730_5";5;"2023-02-07";326
730;"730_6";6;"2023-03-27";322
730;"730_7";7;"2023-04-21";333
731;"731_1";1;"2020-01-07";45
731;"731_2";2;"2022-08-17";58
731;"731_3";3;"2024-11-23";63
731;"731_4";4;"2024-12-18";55
732;"732_1";1;"2021-01-02";325
732;"732_2";2;"2024-07-16";320
733;"733_1";1;"2020-01-16";2344
733;"733_2";2;"2023-01-06";1665
733;"733_3";3;"2024-05-17";1884
734;"734_1";1;"2020-09-27";358
734;"734_2";2;"2022-05-20";341
734;"734_3";3;"2022-08-07";355
734;"734_4";4;"2022-11-05";359
734;"734_5";5;"2022-12-06";348
734;"734_6";6;"2023-03-10";358
734;"734_7";7;"2023-04-19";360
734;"734_8";8;"2024-01-14";360
734;"734_9";9;"2024-12-06";353
735;"735_1";1;"2020-12-26";300
735;"735_2";2;"2021-05-13";311
735;"735_3";3;"2022-04-02";314
735;"735_4";4;"2022-04-05";317
735;"735_5";5;"2022-09-06";309
735;"735_6";6;"2023-01-24";309
735;"735_7";7;"2023-05-15";309
735;"735_8";8;"2023-08-17";309
735;"735_9";9;"2023-12-10";316
735;"735_10";10;"2024-05-08";309
736;"736_1";1;"2020-01-01";97
736;"736_2";2;"2021-03-19";93
736;"736_3";3;"2022-07-10";108
736;"736_4";4;"2022-11-19";100
736;"736_5";5;"2023-04-10";113
736;"736_6";6;"2024-01-21";113
736;"736_7";7;"2024-02-08";101
736;"736_8";8;"2024-07-20";96
737;"737_1";1;"2020-01-09";122
737;"737_2";2;"2020-03-02";123
737;"737_3";3;"2020-12-09";131
737;"737_4";4;"2021-01-23";136
737;"737_5";5;"2021-06-20";138
737;"737_6";6;"2023-02-07";119
737;"737_7";7;"2023-06-22";132
737;"737_8";8;"2024-02-12";139
737;"737_9";9;"2024-10-01";133
738;"738_1";1;"2021-08-27";285
738;"738_2";2;"2022-02-07";289
738;"738_3";3;"2022-05-15";279
738;"738_4";4;"2022-10-14";279
738;"738_5";5;"2022-11-26";284
738;"738_6";6;"2023-06-01";290
738;"738_7";7;"2023-10-08";285
738;"738_8";8;"2023-10-10";290
738;"738_9";9;"2024-01-02";280
738;"738_10";10;"2024-06-10";274
739;"739_1";1;"2020-04-14";337
739;"739_2";2;"2022-02-04";344
739;"739_3";3;"2022-07-05";340
739;"739_4";4;"2022-11-20";338
739;"739_5";5;"2022-11-26";336
739;"739_6";6;"2022-12-18";335
739;"739_7";7;"2023-12-24";346
739;"739_8";8;"2024-06-20";346
739;"739_9";9;"2024-08-09";341
739;"739_10";10;"2024-12-28";335
740;"740_1";1;"2020-04-04";29
741;"741_1";1;"2021-10-12";2128
741;"741_2";2;"2022-04-16";2265
742;"742_1";1;"2020-01-08";264
742;"742_2";2;"2021-08-24";271
742;"742_3";3;"2021-11-08";267
742;"742_4";4;"2022-08-14";256
742;"742_5";5;"2023-08-09";263
742;"742_6";6;"2024-10-06";268
742;"742_7";7;"2024-11-03";266
743;"743_1";1;"2024-10-11";2233
744;"744_1";1;"2020-10-22";262
744;"744_2";2;"2020-12-15";262
744;"744_3";3;"2022-11-26";257
744;"744_4";4;"2023-06-07";260
744;"744_5";5;"2023-11-12";263
744;"744_6";6;"2023-11-20";264
744;"744_7";7;"2023-12-27";261
744;"744_8";8;"2024-01-02";263
744;"744_9";9;"2024-12-26";263
745;"745_1";1;"2023-05-08";7736
745;"745_2";2;"2024-03-22";7938
746;"746_1";1;"2024-10-08";6410
747;"747_1";1;"2021-03-19";143
747;"747_2";2;"2021-11-12";142
747;"747_3";3;"2021-11-25";151
747;"747_4";4;"2022-03-05";145
747;"747_5";5;"2022-07-01";142
747;"747_6";6;"2022-07-13";144
747;"747_7";7;"2022-09-07";143
747;"747_8";8;"2023-07-17";159
747;"747_9";9;"2024-06-20";154
748;"748_1";1;"2022-07-27";67
748;"748_2";2;"2024-05-22";66
749;"749_1";1;"2020-06-02";147
749;"749_2";2;"2020-07-01";152
749;"749_3";3;"2022-12-03";136
749;"749_4";4;"2023-07-21";152
749;"749_5";5;"2024-08-11";148
750;"750_1";1;"2020-11-18";33
751;"751_1";1;"2023-05-17";296
751;"751_2";2;"2023-12-08";310
751;"751_3";3;"2024-04-17";311
752;"752_1";1;"2020-09-04";97
752;"752_2";2;"2021-05-18";79
752;"752_3";3;"2021-10-07";88
752;"752_4";4;"2021-12-03";98
752;"752_5";5;"2023-01-05";97
752;"752_6";6;"2024-09-18";95
753;"753_1";1;"2022-05-14";9831
753;"753_2";2;"2023-08-13";10150
753;"753_3";3;"2024-10-23";9604
754;"754_1";1;"2020-01-10";6022
754;"754_2";2;"2021-06-05";5618
754;"754_3";3;"2021-09-10";5150
754;"754_4";4;"2022-09-13";6021
754;"754_5";5;"2022-11-06";5317
754;"754_6";6;"2022-11-18";6528
754;"754_7";7;"2023-09-20";6282
754;"754_8";8;"2023-10-14";6092
754;"754_9";9;"2024-08-03";6362
754;"754_10";10;"2024-10-25";5411
755;"755_1";1;"2023-04-06";150
756;"756_1";1;"2020-12-23";106
756;"756_2";2;"2021-09-15";101
756;"756_3";3;"2022-10-03";91
757;"757_1";1;"2021-02-04";249
757;"757_2";2;"2022-11-19";252
757;"757_3";3;"2023-08-03";252
757;"757_4";4;"2023-10-14";259
757;"757_5";5;"2024-06-23";259
758;"758_1";1;"2021-04-14";314
758;"758_2";2;"2023-02-04";313
758;"758_3";3;"2024-06-25";298
759;"759_1";1;"2022-07-23";95
759;"759_2";2;"2022-08-03";84
759;"759_3";3;"2023-06-23";96
759;"759_4";4;"2024-09-11";96
759;"759_5";5;"2024-11-16";85
760;"760_1";1;"2020-02-09";190
760;"760_2";2;"2022-07-24";192
761;"761_1";1;"2020-11-26";18
761;"761_2";2;"2021-06-16";31
761;"761_3";3;"2022-03-03";34
761;"761_4";4;"2022-07-04";26
761;"761_5";5;"2023-03-17";17
761;"761_6";6;"2023-08-24";19
761;"761_7";7;"2024-04-21";28
762;"762_1";1;"2020-02-02";202
762;"762_2";2;"2020-12-12";208
762;"762_3";3;"2021-04-11";209
762;"762_4";4;"2021-06-24";213
762;"762_5";5;"2021-07-01";200
762;"762_6";6;"2021-09-13";216
762;"762_7";7;"2022-01-25";199
762;"762_8";8;"2022-04-13";200
762;"762_9";9;"2023-01-13";219
762;"762_10";10;"2024-08-21";200
763;"763_1";1;"2020-04-18";187
763;"763_2";2;"2021-12-07";184
763;"763_3";3;"2022-06-02";183
763;"763_4";4;"2024-03-01";184
764;"764_1";1;"2020-07-20";3350
764;"764_2";2;"2021-08-05";2834
764;"764_3";3;"2023-05-07";2546
764;"764_4";4;"2023-06-06";2802
764;"764_5";5;"2023-12-28";3413
765;"765_1";1;"2022-04-16";46
765;"765_2";2;"2022-09-17";53
766;"766_1";1;"2023-09-14";7082
766;"766_2";2;"2024-09-05";6464
767;"767_1";1;"2020-05-02";209
767;"767_2";2;"2021-02-26";211
767;"767_3";3;"2021-04-15";206
767;"767_4";4;"2022-08-22";206
767;"767_5";5;"2022-09-22";214
767;"767_6";6;"2023-06-10";196
767;"767_7";7;"2023-07-01";207
767;"767_8";8;"2023-10-26";196
767;"767_9";9;"2024-05-04";212
768;"768_1";1;"2020-04-16";58
768;"768_2";2;"2020-12-26";49
768;"768_3";3;"2021-08-02";48
768;"768_4";4;"2022-01-13";52
768;"768_5";5;"2022-02-07";51
768;"768_6";6;"2023-03-13";53
768;"768_7";7;"2023-10-05";57
768;"768_8";8;"2024-03-17";51
768;"768_9";9;"2024-07-24";42
769;"769_1";1;"2020-05-05";113
769;"769_2";2;"2021-10-07";106
769;"769_3";3;"2023-04-22";100
769;"769_4";4;"2023-10-20";107
769;"769_5";5;"2024-05-09";99
769;"769_6";6;"2024-12-08";107
770;"770_1";1;"2021-01-04";124
770;"770_2";2;"2021-05-25";117
770;"770_3";3;"2024-11-04";122
770;"770_4";4;"2024-11-05";114
771;"771_1";1;"2022-07-25";109
772;"772_1";1;"2020-08-16";227
772;"772_2";2;"2022-08-09";229
772;"772_3";3;"2024-04-22";218
772;"772_4";4;"2024-11-26";232
773;"773_1";1;"2020-07-17";284
773;"773_2";2;"2022-03-01";278
773;"773_3";3;"2022-03-15";274
773;"773_4";4;"2022-06-08";273
773;"773_5";5;"2022-12-04";283
773;"773_6";6;"2024-03-03";280
774;"774_1";1;"2021-07-24";159
774;"774_2";2;"2021-08-18";158
774;"774_3";3;"2022-04-14";163
774;"774_4";4;"2023-04-22";155
774;"774_5";5;"2023-08-14";156
774;"774_6";6;"2023-12-11";158
775;"775_1";1;"2021-01-12";6712
775;"775_2";2;"2021-07-06";7303
775;"775_3";3;"2021-10-15";7200
775;"775_4";4;"2021-10-19";6986
775;"775_5";5;"2022-02-23";7653
775;"775_6";6;"2022-08-23";6632
775;"775_7";7;"2023-08-22";6580
775;"775_8";8;"2024-02-10";7457
775;"775_9";9;"2024-12-24";7710
776;"776_1";1;"2020-12-11";1527
776;"776_2";2;"2021-02-14";1697
776;"776_3";3;"2022-01-14";1988
776;"776_4";4;"2022-08-01";1638
776;"776_5";5;"2022-08-26";2171
776;"776_6";6;"2022-09-15";1155
776;"776_7";7;"2022-11-01";2523
776;"776_8";8;"2023-07-20";2388
776;"776_9";9;"2024-10-21";1732
777;"777_1";1;"2020-03-28";148
777;"777_2";2;"2020-04-01";155
777;"777_3";3;"2021-03-15";158
777;"777_4";4;"2022-01-03";143
777;"777_5";5;"2022-01-04";157
777;"777_6";6;"2022-04-16";142
777;"777_7";7;"2023-02-23";161
777;"777_8";8;"2023-11-10";151
777;"777_9";9;"2024-06-26";154
778;"778_1";1;"2021-08-27";3957
778;"778_2";2;"2022-07-12";3639
778;"778_3";3;"2023-01-25";4102
778;"778_4";4;"2023-06-16";4254
779;"779_1";1;"2020-04-12";3694
779;"779_2";2;"2021-02-07";4129
779;"779_3";3;"2021-08-13";4007
779;"779_4";4;"2021-10-13";3471
779;"779_5";5;"2023-02-21";4540
779;"779_6";6;"2023-07-16";3414
779;"779_7";7;"2023-07-20";4199
779;"779_8";8;"2024-01-04";4286
779;"779_9";9;"2024-04-23";4078
779;"779_10";10;"2024-08-01";3361
780;"780_1";1;"2021-08-25";62
780;"780_2";2;"2022-09-24";71
780;"780_3";3;"2022-11-25";60
780;"780_4";4;"2024-07-04";72
781;"781_1";1;"2020-03-21";173
781;"781_2";2;"2020-12-17";187
781;"781_3";3;"2023-08-07";182
781;"781_4";4;"2024-04-21";175
781;"781_5";5;"2024-12-27";181
782;"782_1";1;"2020-12-12";5133
782;"782_2";2;"2021-05-17";4597
782;"782_3";3;"2024-03-24";4793
783;"783_1";1;"2020-02-15";7
783;"783_2";2;"2020-06-08";13
783;"783_3";3;"2020-09-19";12
783;"783_4";4;"2021-04-09";8
783;"783_5";5;"2022-09-24";14
783;"783_6";6;"2023-10-01";20
783;"783_7";7;"2023-12-20";18
783;"783_8";8;"2024-09-22";24
784;"784_1";1;"2020-01-13";176
784;"784_2";2;"2021-09-07";174
784;"784_3";3;"2021-12-21";176
784;"784_4";4;"2022-12-17";186
784;"784_5";5;"2023-02-28";186
784;"784_6";6;"2023-04-08";181
784;"784_7";7;"2023-12-18";178
784;"784_8";8;"2024-02-10";182
784;"784_9";9;"2024-07-27";170
785;"785_1";1;"2020-09-21";185
785;"785_2";2;"2021-01-05";193
785;"785_3";3;"2021-01-07";177
785;"785_4";4;"2022-05-28";179
785;"785_5";5;"2024-01-01";190
786;"786_1";1;"2020-02-02";237
786;"786_2";2;"2021-01-26";227
786;"786_3";3;"2021-09-28";225
786;"786_4";4;"2022-07-25";236
786;"786_5";5;"2022-08-17";226
786;"786_6";6;"2022-09-03";224
786;"786_7";7;"2023-02-16";219
786;"786_8";8;"2023-05-07";232
786;"786_9";9;"2023-08-27";231
786;"786_10";10;"2024-01-13";237
787;"787_1";1;"2020-03-19";149
787;"787_2";2;"2021-02-18";155
787;"787_3";3;"2021-11-17";159
787;"787_4";4;"2022-05-18";157
787;"787_5";5;"2022-09-08";142
787;"787_6";6;"2023-04-22";158
787;"787_7";7;"2024-02-03";156
787;"787_8";8;"2024-04-07";159
788;"788_1";1;"2020-03-22";370
788;"788_2";2;"2021-11-24";364
788;"788_3";3;"2024-12-26";361
789;"789_1";1;"2021-11-25";104
789;"789_2";2;"2021-12-11";103
789;"789_3";3;"2022-05-07";97
789;"789_4";4;"2022-12-23";99
789;"789_5";5;"2024-03-12";105
790;"790_1";1;"2020-01-01";7526
790;"790_2";2;"2020-01-22";7170
790;"790_3";3;"2020-02-01";7435
790;"790_4";4;"2021-01-25";6964
790;"790_5";5;"2021-07-23";7836
790;"790_6";6;"2021-08-13";7653
790;"790_7";7;"2022-08-26";6594
790;"790_8";8;"2022-12-17";7790
790;"790_9";9;"2024-11-01";7303
791;"791_1";1;"2020-11-22";269
792;"792_1";1;"2021-11-02";284
792;"792_2";2;"2022-03-10";274
792;"792_3";3;"2023-01-21";266
792;"792_4";4;"2023-06-24";270
792;"792_5";5;"2024-07-27";279
792;"792_6";6;"2024-11-08";268
793;"793_1";1;"2020-04-10";373
793;"793_2";2;"2024-12-16";381
794;"794_1";1;"2020-02-14";176
794;"794_2";2;"2020-07-26";174
794;"794_3";3;"2021-03-23";176
794;"794_4";4;"2021-08-21";187
794;"794_5";5;"2022-01-17";176
794;"794_6";6;"2022-03-13";192
794;"794_7";7;"2023-03-23";190
794;"794_8";8;"2023-07-26";175
795;"795_1";1;"2021-05-06";2630
795;"795_2";2;"2021-06-19";2413
795;"795_3";3;"2022-02-28";2378
795;"795_4";4;"2022-03-06";3030
795;"795_5";5;"2022-04-05";3002
795;"795_6";6;"2023-02-11";2918
795;"795_7";7;"2023-09-11";1873
796;"796_1";1;"2020-04-26";188
797;"797_1";1;"2020-12-27";2731
797;"797_2";2;"2021-02-15";3616
797;"797_3";3;"2022-01-06";3499
798;"798_1";1;"2020-09-09";8649
798;"798_2";2;"2021-08-16";8125
798;"798_3";3;"2022-02-21";7803
798;"798_4";4;"2023-09-25";7718
798;"798_5";5;"2023-11-17";8075
799;"799_1";1;"2020-02-19";55
799;"799_2";2;"2020-03-23";48
799;"799_3";3;"2021-02-04";43
799;"799_4";4;"2021-04-16";39
799;"799_5";5;"2021-05-21";40
799;"799_6";6;"2021-08-01";53
799;"799_7";7;"2023-07-07";50
799;"799_8";8;"2023-12-28";53
799;"799_9";9;"2024-06-13";41
799;"799_10";10;"2024-06-18";49
800;"800_1";1;"2020-06-23";389
800;"800_2";2;"2022-09-25";371
800;"800_3";3;"2024-08-13";391
801;"801_1";1;"2020-02-04";336
801;"801_2";2;"2020-03-09";334
801;"801_3";3;"2022-08-09";316
801;"801_4";4;"2022-08-10";316
801;"801_5";5;"2023-06-22";331
801;"801_6";6;"2024-02-06";325
801;"801_7";7;"2024-06-27";336
801;"801_8";8;"2024-09-02";323
801;"801_9";9;"2024-10-10";333
802;"802_1";1;"2021-10-17";240
802;"802_2";2;"2023-01-15";232
802;"802_3";3;"2024-01-25";229
803;"803_1";1;"2020-04-13";6729
803;"803_2";2;"2020-08-11";7229
803;"803_3";3;"2020-09-28";8069
803;"803_4";4;"2021-04-07";7580
803;"803_5";5;"2021-04-15";7442
803;"803_6";6;"2021-07-25";7912
803;"803_7";7;"2021-08-07";7534
803;"803_8";8;"2022-08-18";7958
803;"803_9";9;"2023-02-28";7437
803;"803_10";10;"2023-03-24";6927
804;"804_1";1;"2023-03-07";6442
805;"805_1";1;"2020-12-27";206
805;"805_2";2;"2021-08-28";201
805;"805_3";3;"2021-12-11";197
805;"805_4";4;"2022-01-18";201
805;"805_5";5;"2023-04-23";193
805;"805_6";6;"2023-11-06";199
805;"805_7";7;"2024-05-19";203
805;"805_8";8;"2024-08-15";204
805;"805_9";9;"2024-12-15";198
806;"806_1";1;"2022-01-09";194
806;"806_2";2;"2022-02-16";190
806;"806_3";3;"2022-02-19";183
806;"806_4";4;"2023-01-27";192
806;"806_5";5;"2023-05-13";187
806;"806_6";6;"2024-01-15";189
806;"806_7";7;"2024-01-20";186
807;"807_1";1;"2020-08-28";136
807;"807_2";2;"2021-08-07";139
807;"807_3";3;"2022-02-22";136
807;"807_4";4;"2022-03-07";139
807;"807_5";5;"2022-11-06";135
807;"807_6";6;"2023-11-08";130
807;"807_7";7;"2024-11-01";140
808;"808_1";1;"2021-01-25";27
808;"808_2";2;"2021-07-02";29
808;"808_3";3;"2024-05-14";43
809;"809_1";1;"2023-04-15";22
810;"810_1";1;"2020-10-27";390
810;"810_2";2;"2021-01-06";390
810;"810_3";3;"2021-07-05";378
810;"810_4";4;"2021-11-24";389
810;"810_5";5;"2023-11-04";384
811;"811_1";1;"2020-02-09";2728
811;"811_2";2;"2020-03-14";3173
811;"811_3";3;"2020-09-15";1970
811;"811_4";4;"2020-12-08";2457
811;"811_5";5;"2021-05-13";3153
811;"811_6";6;"2021-08-28";2802
811;"811_7";7;"2022-12-16";2391
811;"811_8";8;"2023-02-02";3429
812;"812_1";1;"2020-12-26";9375
812;"812_2";2;"2022-03-28";8402
812;"812_3";3;"2024-09-20";9236
812;"812_4";4;"2024-12-07";8464
813;"813_1";1;"2020-09-17";382
813;"813_2";2;"2021-06-28";383
813;"813_3";3;"2021-10-22";392
813;"813_4";4;"2021-12-07";398
813;"813_5";5;"2022-10-03";382
813;"813_6";6;"2023-02-26";399
813;"813_7";7;"2023-06-24";382
813;"813_8";8;"2023-12-17";391
813;"813_9";9;"2024-02-17";386
813;"813_10";10;"2024-04-21";392
814;"814_1";1;"2020-05-23";221
814;"814_2";2;"2021-03-15";217
814;"814_3";3;"2022-01-21";216
814;"814_4";4;"2022-02-04";218
814;"814_5";5;"2022-06-25";201
814;"814_6";6;"2022-10-20";217
814;"814_7";7;"2024-04-26";205
814;"814_8";8;"2024-09-19";211
815;"815_1";1;"2020-12-22";9502
815;"815_2";2;"2021-02-02";10479
815;"815_3";3;"2023-03-17";9452
816;"816_1";1;"2020-03-20";93
816;"816_2";2;"2020-06-07";93
816;"816_3";3;"2021-04-07";92
816;"816_4";4;"2021-05-18";97
816;"816_5";5;"2023-03-27";90
817;"817_1";1;"2021-02-13";390
817;"817_2";2;"2021-04-11";382
817;"817_3";3;"2021-07-04";385
817;"817_4";4;"2021-10-09";395
817;"817_5";5;"2022-12-14";382
817;"817_6";6;"2023-09-19";387
817;"817_7";7;"2024-04-16";381
817;"817_8";8;"2024-07-05";377
817;"817_9";9;"2024-07-15";375
817;"817_10";10;"2024-11-24";395
818;"818_1";1;"2021-04-18";365
818;"818_2";2;"2022-08-25";367
818;"818_3";3;"2023-07-10";377
818;"818_4";4;"2023-07-20";376
818;"818_5";5;"2023-09-10";365
818;"818_6";6;"2024-02-05";377
818;"818_7";7;"2024-04-08";374
819;"819_1";1;"2021-02-06";299
819;"819_2";2;"2021-05-17";296
819;"819_3";3;"2021-09-27";300
819;"819_4";4;"2023-04-20";295
820;"820_1";1;"2023-02-03";140
821;"821_1";1;"2020-02-03";239
821;"821_2";2;"2020-03-12";231
821;"821_3";3;"2021-12-08";225
821;"821_4";4;"2023-05-03";227
821;"821_5";5;"2023-08-09";235
821;"821_6";6;"2024-03-03";223
822;"822_1";1;"2021-11-26";88
822;"822_2";2;"2022-01-24";80
822;"822_3";3;"2022-02-14";78
822;"822_4";4;"2022-05-09";83
822;"822_5";5;"2022-07-09";86
822;"822_6";6;"2022-08-02";84
822;"822_7";7;"2022-11-23";90
822;"822_8";8;"2024-02-19";84
822;"822_9";9;"2024-10-15";86
822;"822_10";10;"2024-10-26";88
823;"823_1";1;"2021-11-13";124
823;"823_2";2;"2023-03-08";123
823;"823_3";3;"2023-09-10";122
823;"823_4";4;"2024-06-10";130
824;"824_1";1;"2020-02-02";270
824;"824_2";2;"2022-02-08";287
824;"824_3";3;"2022-09-20";283
824;"824_4";4;"2023-01-25";276
825;"825_1";1;"2020-09-25";250
825;"825_2";2;"2021-01-10";256
825;"825_3";3;"2021-01-28";248
825;"825_4";4;"2021-04-24";247
825;"825_5";5;"2021-06-28";259
825;"825_6";6;"2023-03-14";245
825;"825_7";7;"2023-08-02";247
825;"825_8";8;"2024-01-22";261
825;"825_9";9;"2024-10-12";255
826;"826_1";1;"2020-04-20";297
826;"826_2";2;"2021-02-26";300
826;"826_3";3;"2024-04-06";309
827;"827_1";1;"2023-01-13";30
827;"827_2";2;"2023-02-07";18
827;"827_3";3;"2023-06-24";27
828;"828_1";1;"2020-01-23";374
828;"828_2";2;"2020-09-22";375
828;"828_3";3;"2020-10-27";381
828;"828_4";4;"2021-01-10";368
828;"828_5";5;"2022-06-23";364
828;"828_6";6;"2024-02-15";365
828;"828_7";7;"2024-02-18";371
828;"828_8";8;"2024-10-06";382
829;"829_1";1;"2023-01-18";6025
829;"829_2";2;"2023-01-25";5918
830;"830_1";1;"2023-01-24";246
830;"830_2";2;"2023-02-02";240
830;"830_3";3;"2024-04-16";256
830;"830_4";4;"2024-08-23";246
830;"830_5";5;"2024-09-20";250
830;"830_6";6;"2024-10-15";241
831;"831_1";1;"2021-04-24";283
