donor_id;donor_type;acquisition_channel;age;gender;location_id;city;country
1851;Individual;Direct Mail;42;Female;59;Œwiebodzice; Poland
1852;Organization;Online Event;;;963;Œwinoujœcie; Poland
1853;Individual;Direct Mail;20;Male;737;Ostrowiec Œwiêtokrzyski; Poland
1854;Individual;Direct Mail;72;Male;884;Jarocin; Poland
1855;Individual;Social Media;26;Male;591;Zambrów; Poland
1856;Organization;Social Media;;;694;Katowice; Poland
1857;Individual;Direct Mail;75;Female;367;Tarnów; Poland
1858;Individual;Partnership;37;Non-binary;588;Augustów; Poland
1859;Organization;Social Media;;;88;Wa³brzych; Poland
1860;Individual;Direct Mail;22;Female;411;Miñsk Mazowiecki; Poland
1861;Individual;Partnership;62;Female;62;Nowa Ruda; Poland
1862;Organization;Online Event;;;645;Koœcierzyna; Poland
1863;Organization;Online Event;;;720;Tychy; Poland
1864;Individual;Direct Mail;57;Non-binary;161;Pu³awy; Poland
1865;Individual;Direct Mail;82;Female;888;Koœcian; Poland
1866;Individual;Online Event;56;Female;335;Oœwiêcim; Poland
1867;Individual;Partnership;46;Female;337;Nowy Targ; Poland
1868;Individual;Direct Mail;90;Male;62;Nowa Ruda; Poland
1869;Organization;Online Event;;;888;Koœcian; Poland
1870;Individual;Direct Mail;55;Female;662;Mys³owice; Poland
1871;Individual;Direct Mail;69;Male;99;Inowroc³aw; Poland
1872;Individual;Partnership;86;Female;120;Œwiecie; Poland
1873;Organization;Online Event;;;973;Wa³cz; Poland
1874;Organization;Direct Mail;;;386;Siedlce; Poland
1875;Organization;Social Media;;;113;Bydgoszcz; Poland
1876;Organization;Partnership;;;264;Be³chatów; Poland
1877;Organization;Online Event;;;705;Sosnowiec; Poland
1878;Individual;Direct Mail;40;Male;172;Bi³goraj; Poland
1879;Individual;Online Event;54;Female;257;Piotrków Trybunalski; Poland
1880;Individual;Direct Mail;20;Male;239;Zielona Góra; Poland
1881;Individual;Partnership;34;Male;386;Siedlce; Poland
1882;Individual;Social Media;25;Male;685;Czechowice-Dziedzice; Poland
1883;Individual;Direct Mail;86;Female;702;Olsztyn; Poland
1884;Organization;Partnership;;;634;Kwidzyn; Poland
1885;Organization;Online Event;;;497;Brzeg; Poland
1886;Organization;Partnership;;;678;Miko³ów; Poland
1887;Individual;Online Event;35;Male;662;Mys³owice; Poland
1888;Organization;Partnership;;;1006;Koszalin; Poland
1889;Individual;Direct Mail;19;Female;843;Konin; Poland
1890;Individual;Direct Mail;55;Female;13;Lubin; Poland
1891;Organization;Social Media;;;49;Dzier¿oniów; Poland
1892;Individual;Partnership;73;Male;829;Kalisz; Poland
1893;Individual;Online Event;44;Male;696;Pszczyna; Poland
1894;Individual;Direct Mail;67;Male;715;Bytom; Poland
1895;Individual;Online Event;89;Female;798;Szczytno; Poland
1896;Individual;Social Media;50;Male;412;¯yrardów; Poland
1897;Organization;Social Media;;;847;Poznañ; Poland
1898;Organization;Partnership;;;723;Chorzów; Poland
1899;Organization;Partnership;;;496;Nysa; Poland
1900;Individual;Online Event;33;Male;882;Krotoszyn; Poland
1901;Individual;Partnership;80;Female;167;Kraœnik; Poland
1902;Organization;Partnership;;;709;Bielsko-Bia³a; Poland
1903;Organization;Direct Mail;;;625;Rumia; Poland
1904;Individual;In-Person Event;37;Male;349;Skawina; Poland
1905;Individual;Online Event;86;Female;643;Reda; Poland
1906;Organization;Partnership;;;279;£owicz; Poland
1907;Individual;Direct Mail;20;Male;628;Gdañsk; Poland
1908;Individual;Direct Mail;56;Female;239;Zielona Góra; Poland
1909;Individual;Partnership;55;Male;885;W¹growiec; Poland
1910;Individual;Online Event;34;Female;401;Marki; Poland
1911;Individual;Online Event;60;Female;138;W³oc³awek; Poland
1912;Individual;Direct Mail;59;Male;694;Katowice; Poland
1913;Individual;Partnership;55;Female;637;Sopot; Poland
1914;Individual;Online Event;19;Female;216;Nowa Sól; Poland
1915;Individual;Direct Mail;35;Male;759;Kielce; Poland
1916;Organization;Social Media;;;269;Kutno; Poland
1917;Individual;Online Event;69;Male;677;Wodzis³aw Œl¹ski; Poland
1918;Individual;Direct Mail;35;Male;644;Gdynia; Poland
1919;Individual;Partnership;67;Male;411;Miñsk Mazowiecki; Poland
1920;Individual;Partnership;77;Female;716;Rybnik; Poland
1921;Individual;Direct Mail;45;Female;57;Bielawa; Poland
1922;Individual;Online Event;33;Male;113;Bydgoszcz; Poland
1923;Individual;Partnership;24;Female;975;Goleniów; Poland
1924;Individual;Online Event;44;Male;259;Pabianice; Poland
1925;Individual;Social Media;66;Male;669;Bêdzin; Poland
1926;Individual;Online Event;20;Female;713;Zabrze; Poland
1927;Individual;Online Event;50;Female;678;Miko³ów; Poland
1928;Individual;Partnership;72;Female;269;Kutno; Poland
1929;Organization;Partnership;;;59;Œwiebodzice; Poland
1930;Organization;Social Media;;;1;Legnica; Poland
1931;Organization;Direct Mail;;;759;Kielce; Poland
1932;Organization;Partnership;;;697;Lubliniec; Poland
1933;Organization;Partnership;;;534;Krosno; Poland
1934;Individual;Social Media;43;Male;15;G³ogów; Poland
1935;Individual;Partnership;77;Female;884;Jarocin; Poland
1936;Individual;Partnership;26;Female;685;Czechowice-Dziedzice; Poland
1937;Organization;Partnership;;;636;Lêbork; Poland
1938;Individual;Online Event;69;Male;263;Zgierz; Poland
1939;Organization;Direct Mail;;;845;Leszno; Poland
1940;Individual;Partnership;81;Female;88;Wa³brzych; Poland
1941;Individual;Direct Mail;76;Female;691;CzeladŸ; Poland
1942;Individual;Partnership;87;Female;864;Luboñ; Poland
1943;Organization;Social Media;;;125;Toruñ; Poland
1944;Individual;Social Media;27;Female;272;Zduñska Wola; Poland
1945;Individual;Direct Mail;55;Female;502;Kluczbork; Poland
1946;Organization;Direct Mail;;;62;Nowa Ruda; Poland
1947;Organization;In-Person Event;;;258;£ódŸ; Poland
1948;Individual;Partnership;85;Male;386;Siedlce; Poland
1949;Organization;Partnership;;;720;Tychy; Poland
1950;Organization;Direct Mail;;;9;Jelenia Góra; Poland
1951;Individual;Online Event;66;Male;643;Reda; Poland
1952;Individual;Online Event;18;Male;843;Konin; Poland
1953;Individual;Social Media;73;Male;390;Pruszków; Poland
1954;Individual;Direct Mail;55;Male;743;Starachowice; Poland
1955;Individual;Online Event;38;Male;633;Chojnice; Poland
1956;Individual;Direct Mail;41;Female;953;Stargard Szczeciñski; Poland
1957;Individual;Direct Mail;66;Female;885;W¹growiec; Poland
1958;Organization;Direct Mail;;;57;Bielawa; Poland
1959;Organization;Partnership;;;686;Cieszyn; Poland
1960;Individual;Social Media;32;Female;658;Jastrzêbie-Zdrój; Poland
1961;Individual;Partnership;79;Female;119;Brodnica; Poland
1962;Individual;Partnership;51;Male;630;Starogard Gdañski; Poland
1963;Individual;Partnership;39;Male;587;Bia³ystok; Poland
1964;Organization;Partnership;;;468;Warszawa; Poland
1965;Individual;Social Media;45;Male;881;Swarzêdz; Poland
1966;Individual;Direct Mail;80;Male;57;Bielawa; Poland
1967;Organization;Direct Mail;;;693;Myszków; Poland
1968;Individual;Partnership;36;Female;625;Rumia; Poland
1969;Individual;Direct Mail;43;Female;22;Œwidnica; Poland
1970;Individual;Direct Mail;83;Female;57;Bielawa; Poland
1971;Individual;Online Event;47;Female;715;Bytom; Poland
1972;Individual;Partnership;23;Male;587;Bia³ystok; Poland
1973;Individual;Partnership;31;Male;674;Racibórz; Poland
1974;Organization;Partnership;;;400;Z¹bki; Poland
1975;Organization;Partnership;;;699;£aziska Górne; Poland
1976;Individual;Online Event;35;Male;845;Leszno; Poland
1977;Individual;Direct Mail;65;Male;59;Œwiebodzice; Poland
1978;Individual;Direct Mail;55;Female;864;Luboñ; Poland
1979;Individual;Direct Mail;46;Male;396;Piaseczno; Poland
1980;Individual;Direct Mail;55;Female;717;Ruda Œl¹ska; Poland
1981;Individual;Partnership;85;Male;665;Tarnowskie Góry; Poland
1982;Individual;Partnership;84;Male;544;Jas³o; Poland
1983;Organization;Partnership;;;669;Bêdzin; Poland
1984;Individual;Direct Mail;39;Female;48;O³awa; Poland
1985;Organization;Partnership;;;885;W¹growiec; Poland
1986;Individual;Social Media;20;Female;580;£om¿a; Poland
1987;Individual;Online Event;36;Female;312;Kraków; Poland
1988;Individual;Direct Mail;79;Female;443;Radom; Poland
1989;Individual;Partnership;45;Male;414;Grodzisk Mazowiecki; Poland
1990;Individual;Partnership;75;Male;705;Sosnowiec; Poland
1991;Individual;Direct Mail;53;Male;59;Œwiebodzice; Poland
1992;Individual;Partnership;40;Female;1006;Koszalin; Poland
1993;Organization;Direct Mail;;;496;Nysa; Poland
1994;Individual;Online Event;52;Female;400;Z¹bki; Poland
1995;Individual;In-Person Event;37;Male;120;Œwiecie; Poland
1996;Individual;Direct Mail;55;Male;864;Luboñ; Poland
1997;Organization;Partnership;;;167;Kraœnik; Poland
1998;Organization;Social Media;;;400;Z¹bki; Poland
1999;Individual;Social Media;21;Female;468;Warszawa; Poland
2000;Individual;Social Media;18;Male;347;Gorlice; Poland
2001;Individual;Direct Mail;59;Female;502;Kluczbork; Poland
2002;Organization;Direct Mail;;;845;Leszno; Poland
2003;Individual;Direct Mail;51;Male;665;Tarnowskie Góry; Poland
2004;Individual;Online Event;31;Male;335;Oœwiêcim; Poland
2005;Individual;Direct Mail;23;Female;279;£owicz; Poland
2006;Organization;Partnership;;;785;E³k; Poland
2007;Individual;Direct Mail;63;Male;713;Zabrze; Poland
2008;Organization;Partnership;;;158;Bia³a Podlaska; Poland
2009;Organization;Direct Mail;;;887;Œroda Wielkopolska; Poland
2010;Organization;Direct Mail;;;973;Wa³cz; Poland
2011;Organization;Partnership;;;335;Oœwiêcim; Poland
2012;Organization;In-Person Event;;;744;Skar¿ysko-Kamienna; Poland
2013;Individual;Direct Mail;41;Male;367;Tarnów; Poland
2014;Individual;Partnership;33;Male;217;¯ary; Poland
2015;Organization;Partnership;;;412;¯yrardów; Poland
2016;Individual;Online Event;90;Male;544;Jas³o; Poland
2017;Individual;Direct Mail;68;Male;720;Tychy; Poland
2018;Organization;Direct Mail;;;490;Kêdzierzyn-KoŸle; Poland
2019;Individual;Online Event;29;Female;172;Bi³goraj; Poland
2020;Individual;Social Media;54;Male;96;Grudzi¹dz; Poland
2021;Organization;Direct Mail;;;722;D¹browa Górnicza; Poland
2022;Individual;Direct Mail;24;Male;138;W³oc³awek; Poland
2023;Individual;Online Event;28;Female;864;Luboñ; Poland
2024;Individual;Online Event;57;Female;644;Gdynia; Poland
2025;Individual;Partnership;20;Female;665;Tarnowskie Góry; Poland
2026;Individual;Partnership;41;Female;536;Dêbica; Poland
2027;Organization;Partnership;;;336;Chrzanów; Poland
2028;Individual;Online Event;65;Male;414;Grodzisk Mazowiecki; Poland
2029;Individual;Partnership;47;Female;798;Szczytno; Poland
2030;Individual;Online Event;77;Male;217;¯ary; Poland
2031;Organization;Partnership;;;743;Starachowice; Poland
2032;Individual;Social Media;33;Female;402;Otwock; Poland
2033;Individual;Direct Mail;38;Female;957;Ko³obrzeg; Poland
2034;Individual;Partnership;72;Male;502;Kluczbork; Poland
2035;Organization;Direct Mail;;;634;Kwidzyn; Poland
2036;Individual;Partnership;43;Male;216;Nowa Sól; Poland
2037;Individual;Social Media;31;Female;172;Bi³goraj; Poland
2038;Individual;Partnership;63;Female;972;Police; Poland
2039;Organization;Partnership;;;426;Nowy Dwór Mazowiecki; Poland
2040;Individual;Online Event;46;Male;348;Zakopane; Poland
2041;Individual;Partnership;22;Female;496;Nysa; Poland
2042;Individual;Online Event;44;Female;401;Marki; Poland
2043;Individual;Online Event;27;Male;684;Knurów; Poland
2044;Individual;Online Event;68;Male;535;Tarnobrzeg; Poland
2045;Organization;Direct Mail;;;796;Gi¿ycko; Poland
2046;Individual;Online Event;72;Male;413;Wo³omin; Poland
2047;Organization;Direct Mail;;;720;Tychy; Poland
2048;Individual;Direct Mail;55;Female;785;E³k; Poland
2049;Organization;Direct Mail;;;695;Czerwionka-Leszczyny; Poland
2050;Organization;Partnership;;;263;Zgierz; Poland
2051;Individual;Online Event;33;Female;14;Wroc³aw; Poland
2052;Individual;Direct Mail;35;Male;431;Ostrów Mazowiecka; Poland
2053;Individual;Partnership;46;Female;694;Katowice; Poland
2054;Individual;Partnership;34;Female;216;Nowa Sól; Poland
2055;Organization;Partnership;;;663;Siemianowice Œl¹skie; Poland
2056;Individual;Partnership;18;Male;700;Czêstochowa; Poland
2057;Individual;Partnership;75;Male;1;Legnica; Poland
2058;Individual;Partnership;53;Male;46;Boles³awiec; Poland
2059;Individual;Partnership;43;Male;165;Œwidnik; Poland
2060;Individual;Direct Mail;39;Male;645;Koœcierzyna; Poland
2061;Individual;Online Event;71;Female;312;Kraków; Poland
2062;Individual;Online Event;85;Male;313;Nowy S¹cz; Poland
2063;Individual;In-Person Event;87;Male;502;Kluczbork; Poland
2064;Individual;Online Event;33;Female;60;Polkowice; Poland
2065;Individual;Partnership;69;Male;59;Œwiebodzice; Poland
2066;Individual;Partnership;82;Male;974;Bia³ogard; Poland
2067;Individual;Online Event;71;Female;750;Sandomierz; Poland
2068;Individual;Direct Mail;69;Male;865;Wrzeœnia; Poland
2069;Organization;Direct Mail;;;888;Koœcian; Poland
2070;Individual;Direct Mail;79;Female;638;Pruszcz Gdañski; Poland
2071;Organization;Direct Mail;;;587;Bia³ystok; Poland
2072;Individual;Online Event;70;Female;268;Radomsko; Poland
2073;Individual;Partnership;22;Female;431;Ostrów Mazowiecka; Poland
2074;Individual;Social Media;74;Male;887;Œroda Wielkopolska; Poland
2075;Individual;Partnership;57;Male;664;¯ory; Poland
2076;Individual;Online Event;45;Female;670;Piekary Œl¹skie; Poland
2077;Individual;Direct Mail;21;Male;658;Jastrzêbie-Zdrój; Poland
2078;Individual;Partnership;50;Male;796;Gi¿ycko; Poland
2079;Individual;Partnership;22;Female;416;M³awa; Poland
2080;Individual;Partnership;67;Male;962;Szczecin; Poland
2081;Individual;Online Event;37;Male;645;Koœcierzyna; Poland
2082;Individual;Partnership;51;Male;972;Police; Poland
2083;Individual;Online Event;65;Male;883;Œrem; Poland
2084;Organization;Social Media;;;796;Gi¿ycko; Poland
2085;Individual;Partnership;21;Male;156;Zamoœæ; Poland
2086;Individual;Online Event;83;Male;430;P³oñsk; Poland
2087;Individual;Partnership;59;Female;657;Jaworzno; Poland
2088;Individual;Partnership;65;Male;61;Jawor; Poland
2089;Organization;Partnership;;;395;Legionowo; Poland
2090;Individual;Social Media;40;Male;413;Wo³omin; Poland
2091;Individual;Partnership;75;Female;281;Wieluñ; Poland
2092;Individual;Social Media;40;Male;468;Warszawa; Poland
2093;Individual;Direct Mail;61;Female;713;Zabrze; Poland
2094;Organization;Direct Mail;;;390;Pruszków; Poland
2095;Individual;Partnership;89;Male;534;Krosno; Poland
2096;Organization;Social Media;;;865;Wrzeœnia; Poland
2097;Individual;Direct Mail;55;Female;345;Bochnia; Poland
2098;Organization;Partnership;;;347;Gorlice; Poland
2099;Individual;Direct Mail;50;Female;15;G³ogów; Poland
2100;Individual;Online Event;58;Female;367;Tarnów; Poland
2101;Individual;Online Event;19;Female;844;Gniezno; Poland
2102;Individual;Partnership;87;Female;242;Gorzów Wielkopolski; Poland
2103;Individual;Partnership;67;Female;962;Szczecin; Poland
2104;Organization;Direct Mail;;;695;Czerwionka-Leszczyny; Poland
2105;Organization;Partnership;;;269;Kutno; Poland
2106;Individual;Online Event;60;Male;638;Pruszcz Gdañski; Poland
2107;Individual;Online Event;83;Female;914;Ko³o; Poland
2108;Organization;Direct Mail;;;964;Szczecinek; Poland
2109;Individual;Online Event;55;Male;625;Rumia; Poland
2110;Individual;Direct Mail;71;Male;46;Boles³awiec; Poland
2111;Individual;Online Event;24;Female;429;Piastów; Poland
2112;Individual;Online Event;84;Female;257;Piotrków Trybunalski; Poland
2113;Individual;In-Person Event;47;Female;707;Gliwice; Poland
2114;Individual;Online Event;19;Male;411;Miñsk Mazowiecki; Poland
2115;Organization;Direct Mail;;;799;Bartoszyce; Poland
2116;Individual;In-Person Event;55;Female;657;Jaworzno; Poland
2117;Organization;Social Media;;;113;Bydgoszcz; Poland
2118;Individual;Direct Mail;55;Female;829;Kalisz; Poland
2119;Organization;Direct Mail;;;881;Swarzêdz; Poland
2120;Individual;Direct Mail;35;Female;99;Inowroc³aw; Poland
2121;Individual;Partnership;60;Female;713;Zabrze; Poland
2122;Organization;Partnership;;;785;E³k; Poland
2123;Individual;Direct Mail;66;Female;512;Opole; Poland
2124;Individual;Partnership;46;Female;578;Suwa³ki; Poland
2125;Individual;Direct Mail;70;Female;262;Tomaszów Mazowiecki; Poland
2126;Individual;Online Event;77;Male;529;Przemyœl; Poland
2127;Individual;Direct Mail;53;Female;59;Œwiebodzice; Poland
2128;Individual;Partnership;39;Female;629;Wejherowo; Poland
2129;Individual;Direct Mail;85;Female;637;Sopot; Poland
2130;Individual;Direct Mail;49;Male;225;¯agañ; Poland
2131;Organization;Partnership;;;543;Sanok; Poland
2132;Individual;Social Media;19;Female;630;Starogard Gdañski; Poland
2133;Individual;Direct Mail;30;Male;172;Bi³goraj; Poland
2134;Organization;Partnership;;;96;Grudzi¹dz; Poland
2135;Individual;Online Event;27;Male;838;Pi³a; Poland
2136;Individual;Partnership;58;Female;396;Piaseczno; Poland
2137;Individual;Partnership;90;Female;96;Grudzi¹dz; Poland
2138;Individual;Online Event;88;Female;462;P³ock; Poland
2139;Individual;Partnership;70;Male;15;G³ogów; Poland
2140;Organization;Direct Mail;;;963;Œwinoujœcie; Poland
2141;Individual;Direct Mail;59;Male;171;£uków; Poland
2142;Individual;Online Event;72;Male;881;Swarzêdz; Poland
2143;Organization;Partnership;;;842;Ostrów Wielkopolski; Poland
2144;Individual;Direct Mail;57;Female;677;Wodzis³aw Œl¹ski; Poland
2145;Individual;Direct Mail;69;Male;165;Œwidnik; Poland
2146;Individual;Partnership;22;Male;638;Pruszcz Gdañski; Poland
2147;Individual;Direct Mail;41;Male;60;Polkowice; Poland
2148;Individual;Partnership;85;Male;262;Tomaszów Mazowiecki; Poland
